Root_ID	Top_in_out_region	Community_labels	Predicted_NT_type	Predicted_NT_confidence	Verified_NT_type	Verified_Neuropeptide	Body_Part	Function	Flow	Super_Class	Class	Sub_Class	Hemilineage	Nerve	Soma_side	Primary_Cell_Type	Alternative_Cell_Types	Cable_length_nm	Surface_area_nm^2	Volume_nm^3
720575941351483696	ME	soma_in_brain	ACH	0.63	_	_	_	_	intrinsic	visual_projection	amacrine_medulla	_	_	_	right	aMe5	aMe5	_	_	_
720575941351504944	ME	CNS_neuron_soma_in_brain	GABA	0.53	gaba_nitric_oxide	_	_	_	intrinsic	optic_lobe_intrinsic	medulla_intrinsic	_	_	_	right	Mi4	Mi4	_	_	_
720575941351505200	LOP.NO_CONS	soma_in_brain	ACH	0.9	_	_	_	_	_	_	_	_	_	_	right	_	_	_	_	_
720575941351511088	ME	CNS_neuron_soma_in_brain	GABA	0.62	gaba_nitric_oxide	_	_	_	intrinsic	optic_lobe_intrinsic	medulla_intrinsic	_	_	_	right	Mi4	Mi4	_	_	_
720575941351524144	ME	soma_in_brain	ACH	0.58	_	_	_	_	intrinsic	visual_projection	medulla_tangential	_	_	_	right	MTe03	MTe03	_	_	_
720575941351530032	T3_METANM	_	GABA	0.68	acetylcholine	_	hind_leg	position_proprioception	afferent	sensory	chordotonal_organ_neuron	hind_leg_claw_chordotonal_organ_neuron	_	left_metathoracic_leg_nerve	left	SNpp51	SNpp51	_	_	_
720575941351536688	T2_MESONM	_	GLUT	0.8	_	_	middle_leg	gustatory_tactile_sweet	afferent	sensory	taste_peg_neuron	middle_leg_taste_peg_neuron	_	right_mesothoracic_leg_nerve	right	SNch11	SNch11	_	_	_
720575941351552816	T1_PRONM	_	ACH	0.68	_	_	front_leg	_	afferent	sensory	orphan_neuron	front_leg_orphan_neuron	_	right_prothoracic_leg_nerve	right	SNxx33	SNxx33	_	_	_
720575941351621168	ME	Mi9?_soma_in_brain	ACH	0.77	_	_	_	_	_	_	_	_	_	_	right	_	_	_	_	_
720575941351629104	ME	CNS_neuron_Dm3?_soma_in_brain	SER	0.35	glutamate	_	_	_	intrinsic	optic_lobe_intrinsic	distal_medulla	_	_	_	right	Dm3q	Dm3q	_	_	_
720575941351652400	T2_MESONM	_	GABA	0.66	_	_	middle_leg	proprioception	afferent	sensory	orphan_neuron	middle_leg_orphan_neuron	_	left_mesothoracic_leg_nerve	left	SNppxx	SNppxx	_	_	_
720575941351655984	ME.LOP	CNS_neuron_T4_neuron_soma_in_brain	ACH	1.0	acetylcholine	_	_	_	intrinsic	optic_lobe_intrinsic	transverse_neuron	_	_	_	right	T4b	T4b	_	_	_
720575941351664688	ME	CNS_neuron	ACH	0.95	acetylcholine	_	_	_	intrinsic	optic_lobe_intrinsic	transmedullary	_	_	_	right	Tm2	Tm2	_	_	_
720575941351665712	ME	soma_in_brain	GLUT	0.64	_	_	_	_	_	_	_	_	_	_	right	_	_	_	_	_
720575941351666224	ME	CNS_neuron_Mi4?_soma_in_brain	GLUT	0.62	glutamate	_	_	_	intrinsic	optic_lobe_intrinsic	medulla_intrinsic	_	_	_	right	Mi9	Mi9	_	_	_
720575941351676720	ME.LO	TmY18?_soma_in_brain	ACH	0.5	_	_	_	_	_	_	_	_	_	_	right	_	_	_	_	_
720575941351680560	ANM	_	ACH	0.8	_	_	abdomen	tactile	afferent	sensory	bristle_neuron	abdominal_terminalia_bristle	_	abdominal_nerve_trunk	right	SNxx04	SNxx04	_	_	_
720575941351681072	LO.LOP	CNS_neuron_T5_neuron_soma_in_brain	ACH	1.0	acetylcholine	_	_	_	intrinsic	optic_lobe_intrinsic	transverse_neuron	_	_	_	right	T5a	T5a	_	_	_
720575941351686192	NO_CONS.LO	CNS_neuron_soma_in_brain	ACH	0.79	acetylcholine	_	_	_	intrinsic	optic_lobe_intrinsic	transmedullary	_	_	_	right	Tm9	Tm9	_	_	_
720575941351688240	ME	CNS_neuron_soma_in_brain	ACH	0.96	acetylcholine	Tk	_	_	intrinsic	optic_lobe_intrinsic	transmedullary	_	_	_	right	Tm1	Tm1	_	_	_
720575941351695152	NO_CONS	soma_in_brain	_	_	_	_	_	_	_	_	_	_	_	_	right	_	_	_	_	_
720575941351704624	LO.LOP	CNS_neuron_T5_neuron_soma_in_brain	ACH	0.95	acetylcholine	_	_	_	intrinsic	optic_lobe_intrinsic	transverse_neuron	_	_	_	right	T5c	T5c	_	_	_
720575941351711024	ME.LO	soma_in_brain	ACH	0.98	_	_	_	_	_	_	_	_	_	_	right	_	_	_	_	_
720575941351711280	ME.LOP	CNS_neuron_T4_neuron_soma_in_brain	ACH	1.0	acetylcholine	_	_	_	intrinsic	optic_lobe_intrinsic	transverse_neuron	_	_	_	right	T4a	T4a	_	_	_
720575941351717168	LO.LOP	CNS_neuron_T5_neuron_soma_in_brain	ACH	1.0	acetylcholine	_	_	_	intrinsic	optic_lobe_intrinsic	transverse_neuron	_	_	_	right	T5b	T5b	_	_	_
720575941351768112	ME	_	HIST	0.7	_	_	retina	visual_chromatic	afferent	sensory	photoreceptor_neuron	retina_photoreceptor_neuron	_	_	left	R7	R7	_	_	_
720575941351775280	ME.LOP	CNS_neuron_soma_in_brain	ACH	0.94	acetylcholine	_	_	_	intrinsic	optic_lobe_intrinsic	transmedullary_y	_	_	_	right	TmY3	TmY3	_	_	_
720575941351775792	LO.LOP	CNS_neuron_T5_neuron_soma_in_brain	ACH	1.0	acetylcholine	_	_	_	intrinsic	optic_lobe_intrinsic	transverse_neuron	_	_	_	right	T5d	T5d	_	_	_
720575941351776560	LO.LOP	CNS_neuron_T5_neuron_soma_in_brain	ACH	1.0	acetylcholine	_	_	_	intrinsic	optic_lobe_intrinsic	transverse_neuron	_	_	_	right	T5a	T5a	_	_	_
720575941351784496	ME.NO_CONS	CNS_neuron_soma_in_brain	_	_	_	_	_	_	intrinsic	optic_lobe_intrinsic	transverse_neuron	_	_	_	right	T1	T1	_	_	_
720575941351797552	GNG	_	ACH	0.56	_	_	interommatidial	tactile	afferent	sensory	bristle_neuron	interommatidial_bristle_neuron	_	right_eye_nerve	right	BM_InOm	BM_InOm	_	_	_
720575941351833904	ME	CNS_neuron_soma_in_brain	GLUT	0.69	_	_	_	_	intrinsic	optic_lobe_intrinsic	y_neuron	_	_	_	right	Y4	Y4	_	_	_
720575941351839280	ME	soma_in_brain	GLUT	0.69	_	_	_	_	_	_	_	_	_	_	right	_	_	_	_	_
720575941351873072	PB.NO_CONS	PFNp_d_soma_in_brain	ACH	0.61	_	_	_	_	intrinsic	central_brain_intrinsic	_	_	DM4_CX_p	_	left	DM4_CX_p__0	DM4_CX_p__0	_	_	_
720575941351882544	ME.LO	CNS_neuron_soma_in_brain	ACH	0.97	acetylcholine	_	_	_	intrinsic	optic_lobe_intrinsic	transmedullary	_	_	_	right	Tm4	Tm4	_	_	_
720575941351883568	MB_CA.MB_ML	CNS_neuron_soma_in_brain	DA	0.63	acetylcholine	_	_	_	intrinsic	central_brain_intrinsic	kenyon_cell	KCapbp	MBp1	_	left	KCapbp-ap1	KCapbp-ap1	_	_	_
720575941351888688	ME	CNS_neuron_soma_in_brain	GABA	0.64	gaba_nitric_oxide	_	_	_	intrinsic	optic_lobe_intrinsic	medulla_intrinsic	_	_	_	right	Mi4	Mi4	_	_	_
720575941351893552	ME	soma_in_brain	ACH	0.86	_	_	_	_	_	_	_	_	_	_	right	_	_	_	_	_
720575941351902256	ME.LO	CNS_neuron_soma_in_brain	ACH	0.94	_	_	_	_	intrinsic	optic_lobe_intrinsic	transmedullary	_	_	_	right	Tm21	Tm21	_	_	_
720575941351909680	T2_MESONM	soma_in_VNC	GABA	0.99	gaba	_	_	_	intrinsic	ventral_nerve_cord_intrinsic	single_leg_neuromere	ventral_nerve_cord_contralateral_restricted	13B	_	left	IN13B044	IN13B044	_	_	_
720575941351912496	T3_METANM	soma_in_VNC	GLUT	0.96	_	_	_	proprioception	intrinsic	ventral_nerve_cord_intrinsic	single_leg_neuromere	ventral_nerve_cord_contralateral_restricted	14A	_	right	IN14A028	IN14A028	_	_	_
720575941351912752	T1_PRONM	soma_in_VNC	GLUT	0.98	glutamate	_	_	_	intrinsic	ventral_nerve_cord_intrinsic	_	ventral_nerve_cord_ipsilateral_restricted	16B	_	left	IN16B080	IN16B080	_	_	_
720575941351919408	T2_MVAC.AVLP	AN_AVLP_43_soma_in_VNC	ACH	0.76	acetylcholine	_	_	_	intrinsic	ascending	ascending_neuron	_	08B	_	right	AN08B018	AN08B018	_	_	_
720575941351927600	WTCT	soma_in_VNC	ACH	0.9	acetylcholine	_	_	_	intrinsic	ventral_nerve_cord_intrinsic	_	ventral_nerve_cord_bilateral_interconnecting	07B	_	right	IN07B038	IN07B038	_	_	_
720575941351937840	MB_CA.NO_CONS	soma_in_brain	_	_	_	_	_	_	_	central_brain_intrinsic	kenyon_cell	_	_	_	left	_	_	_	_	_
720575941351990832	FB	soma_in_brain	GLUT	0.94	glutamate	_	_	_	intrinsic	central_brain_intrinsic	central_complex_input_neuron	FB_tangential	DM6_dorso_medial	_	right	FB6J	FB6J	_	_	_
720575941352015920	T3_METANM	_	ACH	0.5	_	_	hind_leg	tactile	afferent	sensory	bristle_neuron	hind_leg_bristle_neuron	_	left_metathoracic_leg_nerve	left	SNta43	SNta43	_	_	_
720575941352016432	NO_CONS.T3_METANM	_	GABA	0.74	_	_	hind_leg	tactile	afferent	sensory	bristle_neuron	hind_leg_bristle_neuron	_	right_metathoracic_leg_nerve	right	SNta38	SNta38	_	_	_
720575941352042288	MB_CA.MB_PED	CNS_neuron_soma_in_brain	DA	0.61	acetylcholine	sNPF	_	_	intrinsic	central_brain_intrinsic	kenyon_cell	KCab	MBp1	_	left	KCab	KCab	_	_	_
720575941352043312	MB_CA.NO_CONS	soma_in_brain	DA	0.6	acetylcholine	sNPF	_	_	intrinsic	central_brain_intrinsic	kenyon_cell	KCg	MBp1	_	left	KCg-m	KCg-m	_	_	_
720575941352049712	MB_CA.UNASSIGNED	soma_in_brain	DA	0.6	acetylcholine	sNPF	_	_	intrinsic	central_brain_intrinsic	kenyon_cell	KCg	MBp4	_	left	KCg-m	KCg-m	_	_	_
720575941352057392	MB_CA.NO_CONS	soma_in_brain	_	_	_	_	_	_	_	central_brain_intrinsic	kenyon_cell	_	_	_	right	_	_	_	_	_
720575941352057904	IPS.NTCT	soma_in_brain	ACH	0.71	_	_	_	_	intrinsic	descending	descending_neuron	_	PSp2	_	left	DNpe054	DNpe054	_	_	_
720575941352068656	IPS	soma_in_brain	GLUT	0.81	_	_	_	_	intrinsic	central_brain_intrinsic	_	_	LB3	_	right	CB3794	CB3794	_	_	_
720575941352075568	T1_PRONM	_	GABA	0.55	_	_	front_leg	tactile	afferent	sensory	bristle_neuron	front_leg_bristle_neuron	_	right_prothoracic_leg_nerve	right	SNxxxx	SNxxxx	_	_	_
720575941352076848	T3_METANM	_	ACH	0.82	_	_	hind_leg	tactile	afferent	sensory	bristle_neuron	hind_leg_bristle_neuron	_	right_metathoracic_leg_nerve	right	SNta27	SNta27	_	_	_
720575941352077104	AMNP	_	ACH	0.6	_	_	wing_margin	tactile	afferent	sensory	bristle_neuron	wing_margin_bristle_neuron	_	right_anterior_dorsal_mesothoracic_nerve	right	SNta08	SNta08	_	_	_
720575941352081968	LO	soma_in_brain	ACH	0.54	_	_	_	_	_	_	_	_	_	_	left	_	_	_	_	_
720575941352082224	T1_PRONM	_	GABA	0.57	_	_	front_leg	gustatory_tactile	afferent	sensory	taste_peg_neuron	front_leg_taste_peg_neuron	_	right_prothoracic_leg_nerve	right	SNch09	SNch09	_	_	_
720575941352084784	AL	_	ACH	0.99	acetylcholine	_	maxillary_palp	olfactory_yeasty_volatile	afferent	sensory	olfactory_receptor_neuron	maxillary_palp_olfactory_receptor_neuron	_	left_antennal_nerve	left	ORN_VM5v	ORN_VM5v	_	_	_
720575941352087344	T3_METANM	_	ACH	0.67	_	_	hind_leg	tactile	afferent	sensory	bristle_neuron	hind_leg_bristle_neuron	_	right_metathoracic_leg_nerve	right	SNta44	SNta44	_	_	_
720575941352088624	ANM	_	ACH	0.85	_	_	abdomen	_	afferent	sensory	orphan_neuron	abdomen_orphan_neuron	_	abdominal_nerve_trunk	left	SNxx14	SNxx14	_	_	_
720575941352099376	NO_CONS.ANM	_	ACH	0.6	_	_	abdomen	_	afferent	sensory	orphan_neuron	abdomen_orphan_neuron	_	left_fourth_abdominal_nerve	left	SNxx03	SNxx03	_	_	_
720575941352132912	MB_ML	soma_in_brain	DA	0.7	acetylcholine	sNPF	_	_	intrinsic	central_brain_intrinsic	kenyon_cell	KCg	MBp3	_	left	KCg-m	KCg-m	_	_	_
720575941352155952	MB_CA	soma_in_brain	DA	0.6	acetylcholine	sNPF	_	_	intrinsic	central_brain_intrinsic	kenyon_cell	KCab	MBp2	_	left	KCab	KCab	_	_	_
720575941352176432	AL.SMP	soma_in_brain	GLUT	0.28	_	_	_	_	intrinsic	central_brain_intrinsic	antennal_lobe_projection_neuron	uniglomerular_projection_neuron	ALlv1	_	left	VP1l+_lvPN	VP1l+_lvPN	_	_	_
720575941352181040	ME.LO	CNS_neuron_soma_in_brain	ACH	0.99	acetylcholine	_	_	_	intrinsic	optic_lobe_intrinsic	transmedullary	_	_	_	right	Tm4	Tm4	_	_	_
720575941352181296	AL	soma_in_brain	GABA	0.74	_	_	_	_	intrinsic	central_brain_intrinsic	antennal_lobe_local_neuron	_	ALl1_dorsal	_	right	CB3679	CB3679	_	_	_
720575941352187184	ME.SPS	soma_in_brain	GLUT	0.89	_	_	_	_	intrinsic	visual_projection	medulla_tangential	_	_	_	right	MTe01a	MTe01a	_	_	_
720575941352199472	CRE.MB_ML	soma_in_brain	DA	0.95	dopamine	_	_	_	intrinsic	central_brain_intrinsic	mushroom_body_dopaminergic_neuron	PAM_dopaminergic_neuron	CREa2_medial	_	right	PAM06	PAM06	_	_	_
720575941352202800	MB_CA.MB_ML	CNS_neuron_soma_in_brain	DA	0.68	acetylcholine	sNPF	_	_	intrinsic	central_brain_intrinsic	kenyon_cell	KCg	MBp2	_	left	KCg-m	KCg-m	_	_	_
720575941352223280	GNG	soma_in_brain	ACH	0.54	_	_	_	_	intrinsic	central_brain_intrinsic	_	_	putative_primary	_	left	CB0370	CB0370	_	_	_
720575941352233776	MB_CA.NO_CONS	soma_in_brain	DA	0.36	acetylcholine	sNPF	_	_	intrinsic	central_brain_intrinsic	kenyon_cell	KCg	MBp4	_	left	KCg-m	KCg-m	_	_	_
720575941352236336	SAD	soma_in_brain	GABA	0.94	_	_	_	_	intrinsic	central_brain_intrinsic	_	_	MD3	_	left	CB2067	CB2067	_	_	_
720575941352244016	GNG	soma_in_brain	ACH	0.64	_	_	_	_	intrinsic	central_brain_intrinsic	_	_	_	_	right	CB3615	CB3615	_	_	_
720575941352258864	PVLP.SPS	soma_in_brain	GABA	0.8	_	_	_	_	intrinsic	central_brain_intrinsic	_	_	VLPp&l1_anterior	_	right	CL128a	CL128a	_	_	_
720575941352263984	LH.NO_CONS	soma_in_brain	_	_	_	_	_	_	intrinsic	central_brain_intrinsic	_	_	LHa3	_	right	CB2911	CB2911	_	_	_
720575941352268592	GNG	soma_in_brain	GABA	0.91	_	_	_	_	intrinsic	central_brain_intrinsic	_	_	MX3	_	right	CB0695	CB0695	_	_	_
720575941352282672	SCL.NO_CONS	soma_in_brain	ACH	0.42	_	_	_	_	_	_	_	_	_	_	right	CL355	CL355	_	_	_
720575941352286512	AL	soma_in_brain	GLUT	0.73	_	_	_	_	intrinsic	central_brain_intrinsic	antennal_lobe_local_neuron	_	ALv2	_	left	CB1013	CB1013	_	_	_
720575941352320560	ME.LO	CNS_neuron_soma_in_brain	ACH	0.99	acetylcholine	_	_	_	intrinsic	optic_lobe_intrinsic	transmedullary	_	_	_	right	Tm9	Tm9	_	_	_
720575941352344368	ME	soma_in_brain	ACH	0.47	_	_	_	_	_	_	_	_	_	_	right	_	_	_	_	_
720575941352358960	ME	soma_in_brain	ACH	0.93	_	_	_	_	_	_	_	_	_	_	right	_	_	_	_	_
720575941352359472	ICL.LAL	LAL086?_soma_in_brain	GLUT	0.81	_	_	_	_	intrinsic	central_brain_intrinsic	_	_	AOTUv3_ventral	_	left	AOTU039	AOTU039	_	_	_
720575941352364336	ME.LO	soma_in_brain	ACH	0.76	_	_	_	_	_	_	_	_	_	_	right	_	_	_	_	_
720575941352368688	T2_MESONM	soma_in_VNC	GABA	0.96	gaba	_	_	_	intrinsic	ventral_nerve_cord_intrinsic	single_leg_neuromere	ventral_nerve_cord_contralateral_restricted	13B	_	left	IN13B029	IN13B029	_	_	_
720575941352372528	LO	soma_in_brain	ACH	0.84	_	_	_	_	_	_	_	_	_	_	right	_	_	_	_	_
720575941352398640	IB	soma_in_brain	GABA	0.9	_	_	_	_	_	_	_	_	_	_	right	_	_	_	_	_
720575941352401456	ME.LO	soma_in_brain	ACH	0.87	_	_	_	_	_	_	_	_	_	_	right	_	_	_	_	_
720575941352405552	ME	soma_in_brain	ACH	0.59	_	_	_	_	intrinsic	visual_projection	medulla_tangential	_	_	_	right	MTe54	MTe54	_	_	_
720575941352411440	ME.LO	soma_in_brain	ACH	0.72	_	_	_	_	_	_	_	_	_	_	right	_	_	_	_	_
720575941352420912	ME	soma_in_brain	ACH	0.76	_	_	_	_	_	_	_	_	_	_	right	_	_	_	_	_
720575941352445744	PLP	soma_in_brain	GLUT	0.88	_	_	_	_	intrinsic	central_brain_intrinsic	_	_	SLPpl2	_	right	PLP119	PLP119	_	_	_
720575941352448816	GNG	_	ACH	0.63	_	_	labellum	gustatory_low_salt	afferent	sensory	external_taste_sensillum_neuron	labellum_external_taste_sensillum_neuron	_	left_maxillary-labial_nerve	left	LB2	LB2	_	_	_
720575941352458800	ME	soma_in_brain	GLUT	0.77	_	_	_	_	_	_	_	_	_	_	right	_	_	_	_	_
720575941352460080	LO	CNS_neuron_soma_in_brain	ACH	0.96	acetylcholine	_	_	_	intrinsic	optic_lobe_intrinsic	transmedullary	_	_	_	right	Tm9	Tm9	_	_	_
720575941352465968	MB_CA.NO_CONS	soma_in_brain	GLUT	0.9	_	_	_	_	intrinsic	central_brain_intrinsic	_	_	SLPp&v1_posterior	_	right	CB3751	CB3751	_	_	_
720575941352470576	PVLP	soma_in_brain	GABA	0.95	_	_	_	_	intrinsic	central_brain_intrinsic	_	_	VLPa2	_	right	PVLP024	PVLP024	_	_	_
720575941352473648	LO	CNS_neuron_soma_in_brain	ACH	0.63	acetylcholine	_	_	_	intrinsic	visual_projection	lobula_plate_lobula_columnar	_	VPNd1	_	right	LPLC1	LPLC1	_	_	_
720575941352484144	NO_CONS.ME	soma_in_brain	_	_	_	_	_	_	_	_	_	_	_	_	right	_	_	_	_	_
720575941352496944	SLP	soma_in_brain	DA	0.28	_	_	_	_	intrinsic	central_brain_intrinsic	_	_	SLPpm3	_	right	CB1089	CB1089	_	_	_
720575941352514352	ME	soma_in_brain	ACH	0.97	_	_	_	_	_	_	_	_	_	_	right	_	_	_	_	_
720575941352525872	ME	CNS_neuron_soma_in_brain	ACH	0.42	glutamate	_	_	_	intrinsic	optic_lobe_intrinsic	medulla_intrinsic	_	_	_	right	Mi9	Mi9	_	_	_
720575941352533552	SPS	soma_in_brain	ACH	0.61	_	_	_	_	intrinsic	central_brain_intrinsic	_	_	PSp3	_	left	CB3866	CB3866	_	_	_
720575941352534576	GNG	_	GABA	0.32	_	_	interommatidial	tactile	afferent	sensory	bristle_neuron	interommatidial_bristle_neuron	_	right_eye_nerve	right	BM_InOm	BM_InOm	_	_	_
720575941352535088	T1_PRONM	_	GABA	0.8	acetylcholine	_	front_leg	position_proprioception	afferent	sensory	chordotonal_organ_neuron	front_leg_claw_chordotonal_organ_neuron	_	right_prothoracic_leg_nerve	right	SNpp51	SNpp51	_	_	_
720575941352539440	AL	_	ACH	0.99	acetylcholine	_	maxillary_palp	olfactory_yeasty_volatile	afferent	sensory	olfactory_receptor_neuron	maxillary_palp_olfactory_receptor_neuron	_	left_antennal_nerve	left	ORN_VM5v	ORN_VM5v	_	_	_
720575941352544304	ME.LO	CNS_neuron_soma_in_brain	ACH	0.88	acetylcholine	_	_	_	intrinsic	optic_lobe_intrinsic	transmedullary	_	_	_	right	Tm9	Tm9	_	_	_
720575941352552240	GNG	soma_in_brain	GABA	0.6	_	_	_	_	intrinsic	central_brain_intrinsic	_	_	putative_primary	_	left	CB0786	CB0786	_	_	_
720575941352556080	ME	CNS_neuron_soma_in_brain	ACH	0.8	_	_	_	_	intrinsic	optic_lobe_intrinsic	transmedullary_y	_	_	_	right	TmY10	TmY10	_	_	_
720575941352578608	LOP	soma_in_brain	GLUT	0.88	_	_	_	_	_	_	_	_	_	_	left	_	_	_	_	_
720575941352580912	ME	soma_in_brain	ACH	0.64	_	_	_	_	_	_	_	_	_	_	right	_	_	_	_	_
720575941352587056	ME	CNS_neuron_soma_in_brain	ACH	0.89	acetylcholine	_	_	_	intrinsic	optic_lobe_intrinsic	transmedullary	_	_	_	right	Tm20	Tm20	_	_	_
720575941352589360	ICL	soma_in_brain	GLUT	0.86	_	_	_	_	intrinsic	central_brain_intrinsic	_	_	SLPav2	_	left	CL014	CL014	_	_	_
720575941352598832	ME	CNS_neuron_Mi9?_soma_in_brain	SER	0.43	gaba_nitric_oxide	_	_	_	intrinsic	optic_lobe_intrinsic	medulla_intrinsic	_	_	_	right	Mi4	Mi4	_	_	_
720575941352611888	FB	soma_in_brain_vDeltaA_a	GLUT	0.97	acetylcholine	_	_	_	intrinsic	central_brain_intrinsic	central_complex_intrinsic_neuron	vDelta	DM2_CX_v	_	left	vDelta	vDelta	_	_	_
720575941352612912	ME.NO_CONS	CNS_neuron_soma_in_brain	_	_	_	_	_	_	intrinsic	optic_lobe_intrinsic	transverse_neuron	_	_	_	right	T1	T1	_	_	_
720575941352616240	LO.LOP	CNS_neuron_T5_neuron_soma_in_brain	ACH	0.97	acetylcholine	_	_	_	intrinsic	optic_lobe_intrinsic	transverse_neuron	_	_	_	right	T5d	T5d	_	_	_
720575941352617776	MB_CA	soma_in_brain	_	_	_	_	_	_	_	central_brain_intrinsic	kenyon_cell	_	_	_	left	_	_	_	_	_
720575941352620080	ME	CNS_neuron_soma_in_brain	ACH	0.93	acetylcholine	_	_	_	intrinsic	optic_lobe_intrinsic	transmedullary	_	_	_	right	Tm4	Tm4	_	_	_
720575941352631600	FLA	soma_in_brain	DA	0.33	_	_	_	_	intrinsic	central_brain_intrinsic	_	_	SMPpv1	_	right	CB0975	CB0975	_	_	_
720575941352632368	ME	soma_in_brain	ACH	0.96	_	_	_	_	_	_	_	_	_	_	right	_	_	_	_	_
720575941352637232	FLA	soma_in_brain	DA	0.43	_	_	_	_	_	_	_	_	_	_	right	_	_	_	_	_
720575941352637744	ME	soma_in_brain	ACH	0.73	_	_	_	_	_	_	_	_	_	_	right	_	_	_	_	_
720575941352647216	T2_MESONM	_	GABA	0.85	_	_	middle_leg	tactile	afferent	sensory	bristle_neuron	middle_leg_bristle_neuron	_	left_mesothoracic_leg_nerve	left	SNta21	SNta21	_	_	_
720575941352647728	NO_CONS.ME	soma_in_brain	ACH	0.9	_	_	_	_	_	_	_	_	_	_	right	_	_	_	_	_
720575941352651568	ME	CNS_neuron_soma_in_brain	ACH	0.82	_	_	_	_	intrinsic	optic_lobe_intrinsic	medulla_intrinsic	_	_	_	right	Mi13	Mi13	_	_	_
720575941352668208	ME	soma_in_brain	GLUT	0.84	_	_	_	_	_	_	_	_	_	_	right	_	_	_	_	_
720575941352669488	ME	soma_in_brain	ACH	0.94	_	_	_	_	_	_	_	_	_	_	right	_	_	_	_	_
720575941352670768	ME.NO_CONS	soma_in_brain	ACH	0.52	_	_	_	_	_	_	_	_	_	_	right	_	_	_	_	_
720575941352674096	NO_CONS	soma_in_brain	_	_	_	_	_	_	_	_	_	_	_	_	right	_	_	_	_	_
720575941352675888	ME	CNS_neuron_soma_in_brain	ACH	0.73	glutamate	_	_	_	intrinsic	optic_lobe_intrinsic	medulla_intrinsic	_	_	_	right	Mi9	Mi9	_	_	_
720575941352676144	ME.LO	soma_in_brain	ACH	0.76	_	_	_	_	_	_	_	_	_	_	right	MC64	MC64	_	_	_
720575941352678192	ME	soma_in_brain	ACH	0.49	glutamate	_	_	_	intrinsic	optic_lobe_intrinsic	distal_medulla	_	_	_	right	Dm3v	Dm3v	_	_	_
720575941352694320	ME	CNS_neuron_soma_in_brain	ACH	0.92	acetylcholine	Tk	_	_	intrinsic	optic_lobe_intrinsic	transmedullary	_	_	_	right	Tm1	Tm1	_	_	_
720575941352714288	ME.LO	soma_in_brain	ACH	0.86	_	_	_	_	_	_	_	_	_	_	left	_	_	_	_	_
720575941352714544	NO_CONS	_	_	_	_	_	interommatidial	tactile	afferent	sensory	bristle_neuron	interommatidial_bristle_neuron	_	left_eye_nerve	left	BM_InOm	BM_InOm	_	_	_
720575941352725808	ME	CNS_neuron_soma_in_brain	ACH	0.92	acetylcholine	_	_	_	intrinsic	optic_lobe_intrinsic	transverse_neuron	_	_	_	right	T2	T2	_	_	_
720575941352726832	LO.LOP	soma_in_brain	ACH	0.94	_	_	_	_	_	_	_	_	_	_	left	_	_	_	_	_
720575941352734512	LO.LOP	soma_in_brain	ACH	0.97	_	_	_	_	_	_	_	_	_	_	left	_	_	_	_	_
720575941352735792	ME	CNS_neuron_soma_in_brain	ACH	0.55	_	_	_	_	intrinsic	optic_lobe_intrinsic	medulla_intrinsic	_	_	_	right	Mi2	Mi2	_	_	_
720575941352736304	ME.LO	soma_in_brain	ACH	0.67	_	_	_	_	_	_	_	_	_	_	left	_	_	_	_	_
720575941352743472	ANM.NO_CONS	innervates_right_side_of_body	_	_	_	_	abdomen	_	efferent	visceral_circulatory	ventral_nerve_cord_neurosecretory_cell	abdomen_neurosecretory_cell	_	abdominal_nerve_trunk	right	ENXXX286	ENXXX286	_	_	_
720575941352751920	ME	CNS_neuron	ACH	0.7	acetylcholine	_	_	visual_achromatic	intrinsic	optic_lobe_intrinsic	lamina_monopolar	_	_	_	right	L5	L5	_	_	_
720575941352755504	ME	soma_in_brain	GLUT	0.93	_	_	_	_	_	_	_	_	_	_	right	_	_	_	_	_
720575941352757040	ME	soma_in_brain	GLUT	0.92	_	_	_	_	_	_	_	_	_	_	left	_	_	_	_	_
720575941352767792	LO.LOP	soma_in_brain	ACH	0.92	_	_	_	_	_	_	_	_	_	_	left	_	_	_	_	_
720575941352774448	LO.PVLP	soma_in_brain	GLUT	0.45	_	_	_	_	_	_	_	_	_	_	left	_	_	_	_	_
720575941352775984	ME	soma_in_brain	ACH	0.31	_	_	_	_	_	_	_	_	_	_	right	_	_	_	_	_
720575941352776240	LOP	soma_in_brain	ACH	0.58	_	_	_	_	_	_	_	_	_	_	right	_	_	_	_	_
720575941352778032	SPS.LO	soma_in_brain	GABA	0.89	_	_	_	_	intrinsic	visual_centrifugal	lobula_tangential	_	_	_	left	LT70	LT70	_	_	_
720575941352778544	LO.LOP	soma_in_brain	ACH	0.96	_	_	_	_	_	_	_	_	_	_	left	_	_	_	_	_
720575941352779824	SMP	soma_in_brain	ACH	0.45	_	_	_	_	intrinsic	central_brain_intrinsic	_	_	VLPd&p1_posterior	_	right	SMP597	SMP597	_	_	_
720575941352782384	NO_CONS.ME	soma_in_brain	GABA	0.61	_	_	_	_	_	_	_	_	_	_	left	_	_	_	_	_
720575941352782640	ME.LO	soma_in_brain	GLUT	0.6	_	_	_	_	_	_	_	_	_	_	right	_	_	_	_	_
720575941352785712	LO	soma_in_brain	ACH	0.88	_	_	_	_	_	_	_	_	_	_	left	_	_	_	_	_
720575941352791856	ME	_	ACH	0.89	_	_	_	_	_	_	_	_	_	_	left	_	_	_	_	_
